timestamp,position_lat,position_long,altitude,heart_rate,cadence,speed,distance
2025-09-30T06:01:14.000000+0700,13.811839,100.570669,7.3,113,12,0.0,0.0
2025-09-30T06:01:15.000000+0700,13.811839,100.570669,7.3,113,12,0.0,0.0
2025-09-30T06:01:16.000000+0700,13.811839,100.570669,7.3,113,12,0.0,0.0
2025-09-30T06:01:17.000000+0700,13.811839,100.570669,7.3,113,12,0.0,0.0
2025-09-30T06:01:18.000000+0700,13.811839,100.570669,7.3,113,12,0.0,0.0
2025-09-30T06:01:19.000000+0700,13.811839,100.570669,7.3,113,12,0.0,0.0
2025-09-30T06:01:20.000000+0700,13.811839,100.570669,7.3,113,12,0.0,0.0
2025-09-30T06:01:21.000000+0700,13.811839,100.570669,7.3,113,12,0.0,0.0
2025-09-30T06:01:23.000000+0700,13.811839,100.570669,7.3,113,0,0.0,0.0
2025-09-30T06:01:28.000000+0700,13.811839,100.570669,7.3,117,0,0.0,0.0
2025-09-30T06:01:33.000000+0700,13.811839,100.570669,7.3,117,0,0.0,0.0
2025-09-30T06:01:38.000000+0700,13.811839,100.570669,7.3,116,56,0.0,0.0
2025-09-30T06:01:43.000000+0700,13.811839,100.570669,7.3,116,49,0.0,0.0
2025-09-30T06:01:48.000000+0700,13.811839,100.570669,7.3,117,49,0.0,0.0
2025-09-30T06:01:53.000000+0700,13.811839,100.570669,7.3,118,49,0.0,0.0
2025-09-30T06:01:54.000000+0700,13.811839,100.570669,7.3,118,49,0.0,0.0
2025-09-30T06:01:55.000000+0700,13.811842,100.570658,7.3,118,49,1.2351133315522518,1.2351133315522518
2025-09-30T06:01:56.000000+0700,13.81184,100.570639,7.3,118,49,2.0659445084285353,3.3010578399807873
2025-09-30T06:01:57.000000+0700,13.81184,100.570623,7.3,118,49,1.729610944857353,5.03066878483814
2025-09-30T06:01:58.000000+0700,13.81184,100.570606,7.4,118,49,1.8404303925918604,6.8710991774300005
2025-09-30T06:01:59.000000+0700,13.81184,100.570588,7.4,118,49,1.9458123123884459,8.816911489818446
2025-09-30T06:02:00.000000+0700,13.811839,100.570571,7.4,118,49,1.8410801416476024,10.657991631466048
