timestamp,position_lat,position_long,altitude,heart_rate,cadence,speed,distance
2025-08-31T05:58:27.000000+0700,13.811814,100.570854,7.0,99,49,0.0,0.0
2025-08-31T05:58:28.000000+0700,13.811814,100.570854,7.0,99,49,0.0,0.0
2025-08-31T05:58:29.000000+0700,13.811814,100.570854,7.0,99,49,0.0,0.0
2025-08-31T05:58:30.000000+0700,13.811814,100.570854,7.0,99,49,0.0,0.0
2025-08-31T05:58:31.000000+0700,13.811814,100.570854,7.0,99,49,0.0,0.0
2025-08-31T05:58:32.000000+0700,13.811829,100.570848,7.0,99,49,1.7913385652217197,1.7913385652217197
2025-08-31T05:58:33.000000+0700,13.811834,100.570829,7.1,99,49,2.1303425871720023,3.921681152393722
2025-08-31T05:58:34.000000+0700,13.811841,100.570814,7.1,99,49,1.7990288843627598,5.720710036756482
2025-08-31T05:58:35.000000+0700,13.811846,100.570796,7.1,99,49,2.0238542649690126,7.744564301725495
2025-08-31T05:58:36.000000+0700,13.81185,100.570777,7.1,105,49,2.1016257274539503,9.846190029179445
2025-08-31T05:58:37.000000+0700,13.811853,100.570757,7.2,105,49,2.189938560456966,12.03612858963641
2025-08-31T05:58:38.000000+0700,13.811855,100.570737,7.2,105,49,2.1734467265721675,14.209575316208578
2025-08-31T05:58:39.000000+0700,13.811857,100.570717,7.2,105,49,2.173446706588241,16.38302202279682
2025-08-31T05:58:40.000000+0700,13.811857,100.570698,7.3,105,49,2.0563457847968563,18.439367807593676
2025-08-31T05:58:41.000000+0700,13.811856,100.570679,7.3,106,53,2.056927331131314,20.49629513872499
2025-08-31T05:58:42.000000+0700,13.811852,100.570661,7.3,106,53,1.996110625614274,22.492405764339264
2025-08-31T05:58:43.000000+0700,13.811846,100.570646,7.3,106,53,1.7536842465699207,24.246090010909185
2025-08-31T05:58:44.000000+0700,13.811838,100.570632,7.4,106,53,1.7588343984648696,26.004924409374055
2025-08-31T05:58:45.000000+0700,13.811832,100.57062,7.4,106,53,1.4590621289227181,27.463986538296773
2025-08-31T05:58:46.000000+0700,13.811827,100.570609,7.4,106,54,1.312927107081108,28.77691364537788
2025-08-31T05:58:47.000000+0700,13.811824,100.570598,7.4,106,54,1.235113419970598,30.01202706534848
2025-08-31T05:58:49.000000+0700,13.811823,100.570587,7.4,106,54,0.5971534434502693,31.206333952249018
2025-08-31T05:58:50.000000+0700,13.811823,100.570577,7.5,106,54,1.0856223837869161,32.29195633603594
