timestamp,position_lat,position_long,altitude,heart_rate,cadence,speed,distance
2025-09-16T05:46:59.000000+0700,13.811836,100.570736,7.2,112,0,0.0,0.0
2025-09-16T05:47:00.000000+0700,13.811836,100.570736,7.2,112,0,0.0,0.0
2025-09-16T05:47:01.000000+0700,13.811836,100.570736,7.2,112,0,0.0,0.0
2025-09-16T05:47:02.000000+0700,13.811836,100.570736,7.2,112,0,0.0,0.0
2025-09-16T05:47:03.000000+0700,13.811836,100.570736,7.2,112,0,0.0,0.0
2025-09-16T05:47:04.000000+0700,13.811836,100.570704,7.2,112,0,3.459221947549317,3.459221947549317
2025-09-16T05:47:05.000000+0700,13.811838,100.570666,7.3,112,0,4.1150702061387925,7.574292153688109
2025-09-16T05:47:06.000000+0700,13.81184,100.57063,7.3,112,0,3.897987987188042,11.472280140876151
2025-09-16T05:47:07.000000+0700,13.811838,100.570605,7.4,112,0,2.713515601357844,14.185795742233996
2025-09-16T05:47:08.000000+0700,13.811834,100.570591,7.4,112,62,1.577555428888973,15.763351171122968
2025-09-16T05:47:09.000000+0700,13.811829,100.570582,7.4,112,62,1.1208689496793784,16.884220120802347
2025-09-16T05:47:10.000000+0700,13.81183,100.570576,7.4,112,62,0.6580876454173454,17.542307766219693
2025-09-16T05:47:11.000000+0700,13.811827,100.570574,7.4,112,62,0.39783325473456516,17.940141020954258
2025-09-16T05:47:12.000000+0700,13.81183,100.570565,7.4,112,62,1.0286275953257513,18.96876861628001
2025-09-16T05:47:13.000000+0700,13.811833,100.570547,7.5,112,58,1.9767938799279596,20.94556249620797
2025-09-16T05:47:14.000000+0700,13.811838,100.570527,7.5,112,58,2.232510686372077,23.178073182580047
2025-09-16T05:47:15.000000+0700,13.811839,100.570506,7.5,112,58,2.2728421204439644,25.45091530302401
2025-09-16T05:47:16.000000+0700,13.81184,100.570484,7.6,112,58,2.3829181371250203,27.833833440149032
2025-09-16T05:47:17.000000+0700,13.811838,100.570461,7.6,112,58,2.4962640375500658,30.3300974776991
2025-09-16T05:47:18.000000+0700,13.811836,100.570438,7.6,111,53,2.4962640588014193,32.82636153650052
2025-09-16T05:47:19.000000+0700,13.811833,100.570415,7.7,111,53,2.510636284991184,35.33699782149171
2025-09-16T05:47:20.000000+0700,13.81183,100.570393,7.7,111,53,2.4015485766125892,37.7385463981043
2025-09-16T05:47:21.000000+0700,13.811827,100.570373,7.7,111,53,2.187654436833006,39.926200834937305
2025-09-16T05:47:22.000000+0700,13.81182,100.570358,7.8,111,53,1.8018061494772142,41.72800698441452
2025-09-16T05:47:23.000000+0700,13.811811,100.570349,7.8,111,59,1.3965317674036153,43.124538751818136
2025-09-16T05:47:24.000000+0700,13.811798,100.570344,7.8,111,59,1.5447967366321766,44.669335488450315
2025-09-16T05:47:25.000000+0700,13.811782,100.570343,7.8,111,59,1.7843893061668892,46.4537247946172
2025-09-16T05:47:26.000000+0700,13.811763,100.570347,7.8,111,59,2.1588179011119397,48.61254269572914
2025-09-16T05:47:27.000000+0700,13.811743,100.57035,7.8,111,59,2.2498852239239646,50.8624279196531
2025-09-16T05:47:28.000000+0700,13.811723,100.570351,7.8,115,43,2.2290126472000265,53.09144056685313
2025-09-16T05:47:29.000000+0700,13.811703,100.570354,7.8,115,43,2.2498852319210916,55.34132579877422
2025-09-16T05:47:30.000000+0700,13.811683,100.570357,7.8,115,43,2.2498852359582764,57.591211034732495
2025-09-16T05:47:31.000000+0700,13.811663,100.570362,7.8,115,43,2.2910600175166844,59.88227105224918
2025-09-16T05:47:32.000000+0700,13.811644,100.570368,7.8,115,43,2.2122862544149435,62.09455730666412
2025-09-16T05:47:33.000000+0700,13.811625,100.570379,7.8,115,47,2.4264174813111943,64.52097478797532
2025-09-16T05:47:34.000000+0700,13.811606,100.570388,7.9,115,47,2.3302512242217075,66.85122601219703
2025-09-16T05:47:35.000000+0700,13.811587,100.570395,7.9,115,47,2.246358355544896,69.09758436774193
2025-09-16T05:47:36.000000+0700,13.811568,100.570398,7.9,115,47,2.1397884348597147,71.23737280260164
2025-09-16T05:47:37.000000+0700,13.811547,100.570396,7.9,115,47,2.3476856585648624,73.5850584611665
2025-09-16T05:47:38.000000+0700,13.811526,100.570395,7.9,115,55,2.3402073820441673,75.92526584321067
2025-09-16T05:47:39.000000+0700,13.811505,100.570396,7.9,115,55,2.3402073826916316,78.2654732259023
2025-09-16T05:47:40.000000+0700,13.811483,100.570401,7.9,115,55,2.507964691321867,80.77343791722417
2025-09-16T05:47:41.000000+0700,13.81146,100.57041,7.9,115,55,2.738965649899772,83.51240356712394
2025-09-16T05:47:42.000000+0700,13.811437,100.570422,7.9,115,55,2.8702157257732583,86.3826192928972
2025-09-16T05:47:43.000000+0700,13.811415,100.570431,7.9,114,52,2.635202438692606,89.0178217315898
2025-09-16T05:47:44.000000+0700,13.811397,100.570432,7.9,114,52,2.0066646975661255,91.02448642915593
2025-09-16T05:47:45.000000+0700,13.811383,100.570427,7.9,114,52,1.6495401732486432,92.67402660240457
2025-09-16T05:47:46.000000+0700,13.811376,100.570416,7.9,114,52,1.4216862373401538,94.09571283974472
2025-09-16T05:47:47.000000+0700,13.811369,100.570405,7.9,114,52,1.421686267211696,95.51739910695642
2025-09-16T05:47:48.000000+0700,13.811367,100.570392,7.9,117,56,1.4228384357121664,96.94023754266858
2025-09-16T05:47:49.000000+0700,13.811364,100.570387,7.9,117,56,0.6353529744397689,97.57559051710835
2025-09-16T05:47:50.000000+0700,13.811358,100.570388,7.9,117,56,0.6766083439650885,98.25219886107344
2025-09-16T05:47:51.000000+0700,13.811349,100.570395,7.9,117,56,1.2555313228016665,99.50773018387511
2025-09-16T05:47:52.000000+0700,13.81134,100.570403,7.9,117,56,1.323497663135335,100.83122784701045
2025-09-16T05:47:53.000000+0700,13.811326,100.570414,7.9,117,56,1.9603113608948213,102.79153920790527
2025-09-16T05:47:54.000000+0700,13.811311,100.570425,7.9,117,56,2.049924304765467,104.84146351267074
2025-09-16T05:47:55.000000+0700,13.811299,100.570437,7.9,117,56,1.8620443410765113,106.70350785374725
2025-09-16T05:47:56.000000+0700,13.811285,100.570445,7.9,117,56,1.7823382839532471,108.4858461377005
2025-09-16T05:47:57.000000+0700,13.811272,100.57045,7.9,117,56,1.5447971632593556,110.03064330095987
2025-09-16T05:47:58.000000+0700,13.811258,100.570452,7.9,117,54,1.57339790119132,111.60404120215118
2025-09-16T05:47:59.000000+0700,13.811244,100.57045,7.9,117,54,1.5733979029758502,113.17743910512704
2025-09-16T05:48:00.000000+0700,13.811226,100.570444,7.9,117,54,2.106111798238068,115.2835509033651
2025-09-16T05:48:01.000000+0700,13.811206,100.570438,7.9,117,54,2.318943980454921,117.60249488382001
2025-09-16T05:48:02.000000+0700,13.811185,100.570433,7.9,117,54,2.39938125192337,120.00187613574339
2025-09-16T05:48:03.000000+0700,13.811163,100.570428,7.9,117,55,2.507964850926381,122.50984098666977
2025-09-16T05:48:04.000000+0700,13.811141,100.570424,7.9,117,55,2.4869087839322135,124.99674977060198
2025-09-16T05:48:05.000000+0700,13.81112,100.570417,7.9,117,55,2.457130536933429,127.45388030753541
