Time,Latitude,Longitude,Altitude,Distance,HeartRate,Speed,RunCadence,Watts
2025-01-14T10:42:14.000Z,13.740253122523427,100.52498909644783,11.600000381469727,0.0,95,0.0,0,0
2025-01-14T10:42:15.000Z,13.74029528349638,100.52497920580208,11.600000381469727,1.3200000524520874,94,0.0,0,0
2025-01-14T10:42:16.000Z,13.740318585187197,100.52498859353364,11.399999618530273,4.769999980926514,95,1.5579999685287476,0,0
2025-01-14T10:42:17.000Z,13.74035152606666,100.52499555051327,11.399999618530273,8.699999809265137,95,1.9869999885559082,0,0
2025-01-14T10:42:18.000Z,13.740380359813571,100.52501197904348,11.399999618530273,12.15999984741211,95,3.0139999389648438,0,0
2025-01-14T10:42:19.000Z,13.74041011556983,100.52502061240375,11.399999618530273,16.010000228881836,94,3.6019999980926514,87,0
2025-01-14T10:42:20.000Z,13.740434423089027,100.5250355321914,11.399999618530273,19.360000610351562,94,3.6019999980926514,87,508
2025-01-14T10:42:21.000Z,13.740462586283684,100.52503947168589,11.399999618530273,22.920000076293945,93,3.069999933242798,87,443
2025-01-14T10:42:22.000Z,13.740487229079008,100.52504952996969,11.399999618530273,25.649999618530273,94,3.069999933242798,86,414
2025-01-14T10:42:23.000Z,13.740514051169157,100.52505288273096,11.399999618530273,29.139999389648438,95,2.9579999446868896,86,395
2025-01-14T10:42:24.000Z,13.74053810723126,100.52505866624415,11.399999618530273,31.700000762939453,95,2.938999891281128,86,392
2025-01-14T10:42:25.000Z,13.740562247112393,100.52506654523313,11.399999618530273,34.959999084472656,96,2.8369998931884766,86,378
2025-01-14T10:42:26.000Z,13.74058110639453,100.52506377920508,11.399999618530273,36.720001220703125,96,2.7809998989105225,86,371
2025-01-14T10:42:27.000Z,13.740602396428585,100.52506470121443,11.600000381469727,39.150001525878906,96,2.753000020980835,86,368
2025-01-14T10:42:28.000Z,13.74062511138618,100.52506654523313,11.600000381469727,41.880001068115234,97,2.565999984741211,86,344
2025-01-14T10:42:29.000Z,13.740647826343775,100.52506788633764,11.600000381469727,44.79999923706055,100,2.5190000534057617,87,338
2025-01-14T10:42:30.000Z,13.740667439997196,100.52506587468088,11.399999618530273,47.33000183105469,102,2.5190000534057617,87,336
2025-01-14T10:42:31.000Z,13.74068671837449,100.52506763488054,11.600000381469727,49.52000045776367,103,2.5380001068115234,87,337
2025-01-14T10:42:32.000Z,13.740704404190183,100.52506721578538,11.399999618530273,51.4900016784668,104,2.5380001068115234,87,336
2025-01-14T10:42:33.000Z,13.740726867690682,100.52506755106151,11.399999618530273,54.09000015258789,105,2.500999927520752,87,331
2025-01-14T10:42:34.000Z,13.740745056420565,100.52506947889924,11.399999618530273,56.38999938964844,105,2.4630000591278076,86,326
2025-01-14T10:42:35.000Z,13.740760395303369,100.52507400512695,11.399999618530273,58.099998474121094,105,2.4630000591278076,86,328
2025-01-14T10:42:36.000Z,13.740779254585505,100.52507484331727,11.600000381469727,60.189998626708984,106,2.444999933242798,86,326
2025-01-14T10:42:37.000Z,13.740798700600863,100.52507610060275,11.600000381469727,62.599998474121094,106,2.4070000648498535,86,321
2025-01-14T10:42:38.000Z,13.740818565711379,100.52507886663079,11.600000381469727,64.5999984741211,106,2.3889999389648438,86,319
2025-01-14T10:42:39.000Z,13.740838011726737,100.52508087828755,11.600000381469727,67.0199966430664,107,2.3889999389648438,86,318
2025-01-14T10:42:40.000Z,13.740857122465968,100.52507668733597,11.600000381469727,68.80000305175781,107,2.378999948501587,86,314
2025-01-14T10:42:41.000Z,13.740881429985166,100.52507903426886,11.600000381469727,71.5,107,2.378999948501587,86,313
2025-01-14T10:42:42.000Z,13.740902384743094,100.52508079446852,11.600000381469727,74.26000213623047,107,2.369999885559082,86,312
2025-01-14T10:42:43.000Z,13.740924345329404,100.52508188411593,11.600000381469727,76.75,107,2.369999885559082,86,311
2025-01-14T10:42:44.000Z,13.740948736667633,100.52508121356368,11.600000381469727,79.54000091552734,107,2.378999948501587,86,310
2025-01-14T10:42:45.000Z,13.74097153544426,100.52507978864014,11.399999618530273,82.23999786376953,108,2.3889999389648438,86,310
2025-01-14T10:42:46.000Z,13.740993747487664,100.52507811225951,11.399999618530273,85.08000183105469,108,2.4070000648498535,86,313
2025-01-14T10:42:47.000Z,13.741012774407864,100.52508037537336,11.199999809265137,87.30999755859375,108,2.434999942779541,85,317
2025-01-14T10:42:48.000Z,13.741034734994173,100.52508607506752,11.199999809265137,90.02999877929688,108,2.434999942779541,85,316
2025-01-14T10:42:49.000Z,13.741049906238914,100.52508951164782,11.199999809265137,91.87000274658203,108,2.4539999961853027,85,320
2025-01-14T10:42:50.000Z,13.741067675873637,100.52509638480842,11.199999809265137,93.79000091552734,108,2.444999933242798,85,317
2025-01-14T10:42:51.000Z,13.741081422194839,100.52510116249323,11.199999809265137,95.81999969482422,109,2.4260001182556152,85,312
2025-01-14T10:42:52.000Z,13.741100197657943,100.525105856359,11.199999809265137,97.5999984741211,109,2.4170000553131104,85,312
2025-01-14T10:42:53.000Z,13.741109920665622,100.52512018941343,11.199999809265137,98.95999908447266,109,2.3980000019073486,85,308
2025-01-14T10:42:54.000Z,13.741119727492332,100.52513670176268,11.199999809265137,100.70999908447266,110,2.378999948501587,85,307
