Time,Latitude,Longitude,Altitude,Distance,HeartRate,Speed,RunCadence,Watts
2025-01-18T23:58:50.000Z,13.74028455466032,100.52490980364382,6.199999809265137,0.0,85,1.4739999771118164,0,0
2025-01-18T23:58:51.000Z,13.740298133343458,100.52489312365651,6.199999809265137,0.0,85,0.0,0,0
2025-01-18T23:58:52.000Z,13.740302575752139,100.52489798516035,6.0,0.15000000596046448,85,0.0,0,0
2025-01-18T23:58:53.000Z,13.740305006504059,100.52490728907287,6.0,1.1299999952316284,85,0.0,0,0
2025-01-18T23:58:54.000Z,13.740308191627264,100.52491893991828,6.0,1.4199999570846558,85,0.0,0,0
2025-01-18T23:58:55.000Z,13.740309784188867,100.52493335679173,6.0,2.9600000381469727,85,0.0,0,0
2025-01-18T23:58:56.000Z,13.74031389132142,100.52494274452329,6.0,3.930000066757202,85,0.0,0,0
2025-01-18T23:58:57.000Z,13.740319842472672,100.52496545948088,6.0,6.039999961853027,86,0.0,86,2
2025-01-18T23:58:58.000Z,13.740324368700385,100.52498792298138,6.0,8.140000343322754,86,0.0,86,3
2025-01-18T23:58:59.000Z,13.740337109193206,100.52501876838505,6.0,11.869999885559082,87,1.7079999446868896,87,234
2025-01-18T23:59:00.000Z,13.740345323458314,100.52504668012261,6.0,15.539999961853027,88,2.183000087738037,87,290
2025-01-18T23:59:01.000Z,13.740348173305392,100.52507366985083,6.0,18.25,90,2.63100004196167,87,349
2025-01-18T23:59:02.000Z,13.740348676219583,100.52509680390358,6.0,20.780000686645508,91,2.63100004196167,88,355
2025-01-18T23:59:03.000Z,13.740352364256978,100.52513292990625,6.0,25.079999923706055,91,2.575000047683716,88,352
2025-01-18T23:59:04.000Z,13.740350268781185,100.52515966817737,6.0,28.059999465942383,92,2.575000047683716,88,348
2025-01-18T23:59:05.000Z,13.740349598228931,100.52518213167787,6.0,30.809999465942383,94,2.743000030517578,88,352
2025-01-18T23:59:06.000Z,13.740347670391202,100.52519998513162,6.0,32.93000030517578,95,2.743000030517578,88,352
2025-01-18T23:59:07.000Z,13.74034901149571,100.52522228099406,6.0,35.13999938964844,96,2.677999973297119,88,344
2025-01-18T23:59:08.000Z,13.74035144224763,100.52525698207319,6.0,38.97999954223633,98,2.575000047683716,88,325
2025-01-18T23:59:09.000Z,13.740351693704724,100.52527785301208,6.0,41.380001068115234,99,2.575000047683716,88,326
2025-01-18T23:59:10.000Z,13.740358902141452,100.52529989741743,6.0,44.66999816894531,100,2.6410000324249268,88,333
2025-01-18T23:59:11.000Z,13.740375330671668,100.52530383691192,6.0,47.189998626708984,100,2.6689999103546143,88,337
2025-01-18T23:59:12.000Z,13.740385975688696,100.52531724795699,6.0,49.880001068115234,100,2.6689999103546143,88,342
2025-01-18T23:59:13.000Z,13.740392597392201,100.52532311528921,6.0,51.04999923706055,101,2.6689999103546143,88,343
2025-01-18T23:59:14.000Z,13.74041304923594,100.52534071728587,6.0,53.90999984741211,101,2.6689999103546143,88,339
2025-01-18T23:59:15.000Z,13.740425622090697,100.52534851245582,5.800000190734863,56.130001068115234,101,2.621999979019165,88,332
2025-01-18T23:59:16.000Z,13.740447079762816,100.52536108531058,5.800000190734863,58.779998779296875,102,2.61299991607666,88,330
2025-01-18T23:59:17.000Z,13.740457305684686,100.52537424489856,5.800000190734863,60.599998474121094,102,2.6029999256134033,88,329
2025-01-18T23:59:18.000Z,13.740468453615904,100.52539897151291,5.800000190734863,62.54999923706055,102,2.6029999256134033,88,329
2025-01-18T23:59:19.000Z,13.74047851189971,100.52541623823345,5.800000190734863,64.38999938964844,102,2.5850000381469727,88,327
2025-01-18T23:59:20.000Z,13.740470046177506,100.52544448524714,5.800000190734863,65.87999725341797,102,2.565999984741211,87,323
2025-01-18T23:59:21.000Z,13.740450097247958,100.5254568066448,5.800000190734863,67.20999908447266,102,2.556999921798706,87,321
2025-01-18T23:59:22.000Z,13.740429310128093,100.52546569146216,5.599999904632568,69.72000122070312,103,2.5290000438690186,87,315
2025-01-18T23:59:23.000Z,13.74040575698018,100.52546460181475,5.599999904632568,72.33000183105469,103,2.500999927520752,87,310
