Time,Latitude,Longitude,Altitude,Distance,HeartRate,Speed,RunCadence,Watts
2025-01-17T22:03:54.000Z,13.740397458896041,100.52499756217003,5.800000190734863,1.4600000381469727,78,0.0,0,0
2025-01-17T22:03:55.000Z,13.740390501916409,100.52501608617604,5.400000095367432,3.2300000190734863,78,0.0,0,0
2025-01-17T22:03:56.000Z,13.740388322621584,100.52503427490592,5.400000095367432,5.090000152587891,78,1.409000039100647,0,0
2025-01-17T22:03:57.000Z,13.74039108864963,100.5250508710742,5.800000190734863,6.71999979019165,78,1.6799999475479126,0,0
2025-01-17T22:03:58.000Z,13.740388825535774,100.5250696465373,5.800000190734863,8.880000114440918,79,1.6890000104904175,0,0
2025-01-17T22:03:59.000Z,13.74038614332676,100.52508372813463,5.800000190734863,10.529999732971191,79,1.809999942779541,0,0
2025-01-17T22:04:00.000Z,13.740384383127093,100.52510250359774,6.0,12.279999732971191,80,1.819000005722046,86,0
2025-01-17T22:04:01.000Z,13.740383377298713,100.52511968649924,6.0,14.539999961853027,80,1.9869999885559082,87,272
2025-01-17T22:04:02.000Z,13.740378767251968,100.52513745613396,6.0,16.239999771118164,80,2.0429999828338623,87,281
2025-01-17T22:04:03.000Z,13.740374660119414,100.52515572868288,6.0,18.010000228881836,81,2.1459999084472656,88,293
2025-01-17T22:04:04.000Z,13.740368708968163,100.52517383359373,6.0,19.860000610351562,83,2.1549999713897705,88,294
2025-01-17T22:04:05.000Z,13.740361165255308,100.52519269287586,6.0,22.030000686645508,85,2.1459999084472656,88,286
2025-01-17T22:04:06.000Z,13.7403563875705,100.52521146833897,6.0,23.989999771118164,87,2.1459999084472656,88,283
2025-01-17T22:04:07.000Z,13.740350687876344,100.52523208782077,6.0,26.139999389648438,88,2.1649999618530273,88,280
2025-01-17T22:04:08.000Z,13.740347670391202,100.5252543836832,6.0,27.969999313354492,90,2.1649999618530273,88,279
2025-01-17T22:04:09.000Z,13.740357896313071,100.52528112195432,6.0,31.299999237060547,91,2.1740000247955322,88,281
2025-01-17T22:04:10.000Z,13.740358902141452,100.52529922686517,6.0,33.2599983215332,93,2.1740000247955322,88,280
2025-01-17T22:04:11.000Z,13.740357561036944,100.52531976252794,6.0,35.7400016784668,95,2.249000072479248,88,290
2025-01-17T22:04:12.000Z,13.740359069779515,100.52534197457135,6.0,38.650001525878906,96,2.249000072479248,88,290
2025-01-17T22:04:13.000Z,13.740361332893372,100.52536468952894,6.0,41.81999969482422,98,2.2950000762939453,88,297
2025-01-17T22:04:14.000Z,13.740359572693706,100.52538958378136,6.0,45.209999084472656,99,2.2950000762939453,88,298
2025-01-17T22:04:15.000Z,13.740358483046293,100.52540953271091,6.0,47.720001220703125,101,2.305000066757202,88,295
2025-01-17T22:04:16.000Z,13.740361165255308,100.5254240334034,6.0,49.7400016784668,102,2.3420000076293945,88,301
2025-01-17T22:04:17.000Z,13.74037005007267,100.52543585188687,6.0,50.380001068115234,103,2.3510000705718994,88,300
2025-01-17T22:04:18.000Z,13.74038128182292,100.52544138394296,6.0,51.7400016784668,104,2.3510000705718994,87,300
2025-01-17T22:04:19.000Z,13.740405337885022,100.52544725127518,6.0,53.4900016784668,105,2.322999954223633,87,297
2025-01-17T22:04:20.000Z,13.740421431139112,100.52545479498804,6.0,55.150001525878906,106,2.1649999618530273,87,284
2025-01-17T22:04:21.000Z,13.740437608212233,100.52546317689121,6.0,57.220001220703125,107,2.1649999618530273,88,282
2025-01-17T22:04:22.000Z,13.740447331219912,100.52546594291925,6.0,58.5,106,2.1459999084472656,88,279
2025-01-17T22:04:23.000Z,13.74045898206532,100.5254739895463,6.0,61.13999938964844,106,2.1459999084472656,88,280
2025-01-17T22:04:24.000Z,13.740428471937776,100.52548446692526,6.0,61.13999938964844,106,2.1459999084472656,88,280
2025-01-17T22:04:25.000Z,13.740402236580849,100.52549729123712,6.0,62.77000045776367,107,2.2860000133514404,89,299
2025-01-17T22:04:26.000Z,13.740375665947795,100.52550416439772,5.800000190734863,65.1500015258789,106,2.322999954223633,89,300
2025-01-17T22:04:27.000Z,13.740349765866995,100.52550575695932,5.599999904632568,68.30000305175781,106,2.3329999446868896,89,299
2025-01-17T22:04:28.000Z,13.740329146385193,100.5255083553493,5.599999904632568,71.05000305175781,107,2.3610000610351562,91,303
2025-01-17T22:04:29.000Z,13.740300983190536,100.5255067627877,5.599999904632568,74.37000274658203,107,2.4070000648498535,91,303
2025-01-17T22:04:30.000Z,13.740280279889703,100.52550349384546,5.599999904632568,76.69999694824219,108,2.4539999961853027,91,308
2025-01-17T22:04:31.000Z,13.740254128351808,100.5255035776645,5.599999904632568,80.13999938964844,108,2.4630000591278076,87,308
2025-01-17T22:04:32.000Z,13.740232670679688,100.52550131455064,5.599999904632568,82.1500015258789,109,2.490999937057495,87,313
2025-01-17T22:04:33.000Z,13.74020928516984,100.52550139836967,5.599999904632568,85.37000274658203,110,2.4630000591278076,86,306
2025-01-17T22:04:34.000Z,13.74018732458353,100.5254962015897,5.400000095367432,88.08999633789062,109,2.490999937057495,86,309
2025-01-17T22:04:35.000Z,13.740166537463665,100.52549393847585,5.400000095367432,90.72000122070312,109,2.490999937057495,86,308
2025-01-17T22:04:36.000Z,13.740146420896053,100.52549167536199,5.400000095367432,92.81999969482422,109,2.490999937057495,87,306
2025-01-17T22:04:37.000Z,13.7401267234236,100.52548740059137,5.400000095367432,95.38999938964844,109,2.490999937057495,87,307
2025-01-17T22:04:38.000Z,13.740105098113418,100.52548547275364,5.400000095367432,98.22000122070312,108,2.4730000495910645,87,304
2025-01-17T22:04:39.000Z,13.740088166669011,100.52548228763044,5.400000095367432,100.27999877929688,109,2.4730000495910645,87,304
