timestamp,position_lat,position_long,altitude,heart_rate,cadence,speed,distance
2025-10-13T05:55:27.000000+0700,13.811863,100.570743,7.2,108,49,0.0,0.0
2025-10-13T05:55:28.000000+0700,13.811863,100.570743,7.2,108,49,0.0,0.0
2025-10-13T05:55:29.000000+0700,13.811863,100.570743,7.2,108,49,0.0,0.0
2025-10-13T05:55:30.000000+0700,13.811863,100.570743,7.2,108,49,0.0,0.0
2025-10-13T05:55:31.000000+0700,13.811863,100.570743,7.2,108,49,0.0,0.0
2025-10-13T05:55:33.000000+0700,13.811863,100.570743,7.2,108,49,0.0,0.0
2025-10-13T05:55:34.000000+0700,13.811846,100.570742,7.2,108,49,1.8955163274587616,1.8955163274587616
2025-10-13T05:55:35.000000+0700,13.811867,100.570722,7.2,108,49,3.184208986812286,5.079725314271048
2025-10-13T05:55:36.000000+0700,13.811874,100.570706,7.2,115,56,1.8970404766969566,6.976765790968004
2025-10-13T05:55:37.000000+0700,13.811884,100.570684,7.3,115,56,2.627757139954057,9.604522930922062
2025-10-13T05:55:38.000000+0700,13.81189,100.570659,7.3,115,56,2.78382984191547,12.388352772837532
2025-10-13T05:55:39.000000+0700,13.811895,100.570633,7.3,115,56,2.865199702273339,15.25355247511087
2025-10-13T05:55:40.000000+0700,13.811897,100.570606,7.4,115,56,2.928904479912773,18.182456955023643
2025-10-13T05:55:41.000000+0700,13.811895,100.570579,7.4,117,56,2.927196884164836,21.10965383918848
2025-10-13T05:55:42.000000+0700,13.811891,100.570554,7.4,117,56,2.738953804901445,23.848607644089924
2025-10-13T05:55:43.000000+0700,13.811885,100.570531,7.5,117,56,2.576407689144133,26.425015333234057
2025-10-13T05:55:44.000000+0700,13.811876,100.570512,7.5,117,56,2.285237766703829,28.710253099937887
2025-10-13T05:55:45.000000+0700,13.811865,100.570495,7.5,117,56,2.2083067763117863,30.918559876249674
2025-10-13T05:55:46.000000+0700,13.811854,100.570481,7.6,116,53,1.9493187992988987,32.867878675548575
2025-10-13T05:55:47.000000+0700,13.811842,100.570469,7.6,116,53,1.862042235571491,34.72992091112007
2025-10-13T05:55:48.000000+0700,13.811832,100.570457,7.6,116,53,1.7093718595005662,36.43929277062063
2025-10-13T05:55:49.000000+0700,13.811823,100.570445,7.6,116,53,1.6390557442059959,38.07834851482663
2025-10-13T05:55:50.000000+0700,13.811816,100.570431,7.6,116,53,1.7022392437540312,39.78058775858066
2025-10-13T05:55:51.000000+0700,13.811811,100.570417,7.7,117,52,1.6156143846326259,41.39620214321329
2025-10-13T05:55:52.000000+0700,13.811807,100.570403,7.7,117,52,1.5775555970890385,42.973757740302325
2025-10-13T05:55:53.000000+0700,13.811804,100.570389,7.7,117,52,1.5498185419329003,44.523576282235226
2025-10-13T05:55:54.000000+0700,13.811799,100.570375,7.7,117,52,1.6125166914930193,46.136092973728246
2025-10-13T05:55:55.000000+0700,13.811793,100.570362,7.7,117,52,1.555958522506606,47.69205149623485
2025-10-13T05:55:56.000000+0700,13.811785,100.57035,7.8,120,53,1.5766546190030297,49.26870611523788
2025-10-13T05:55:57.000000+0700,13.811774,100.57034,7.8,120,53,1.6334050215492608,50.90211113678714
2025-10-13T05:55:58.000000+0700,13.811761,100.570332,7.8,120,53,1.6858653325135113,52.58797646930065
2025-10-13T05:55:59.000000+0700,13.811745,100.570326,7.8,120,53,1.8955334496757197,54.48350991897637
2025-10-13T05:56:00.000000+0700,13.811729,100.570322,7.8,120,53,1.83284798479649,56.316357903772854
2025-10-13T05:56:01.000000+0700,13.811711,100.57032,7.8,119,51,2.01538097865954,58.3317388824324
2025-10-13T05:56:02.000000+0700,13.811693,100.57032,7.8,119,51,2.0037508343612616,60.33548971679366
2025-10-13T05:56:03.000000+0700,13.811676,100.570321,7.8,119,51,1.8955163318458228,62.231006048639486
2025-10-13T05:56:04.000000+0700,13.811658,100.570323,7.8,119,51,2.0153809839656556,64.24638703260514
2025-10-13T05:56:05.000000+0700,13.811641,100.570325,7.8,119,51,1.9047413212379845,66.15112835384312
2025-10-13T05:56:06.000000+0700,13.811624,100.570326,7.8,115,43,1.8955163331337175,68.04664468697683
2025-10-13T05:56:07.000000+0700,13.811607,100.570327,7.8,115,43,1.8955163336710097,69.94216102064784
2025-10-13T05:56:08.000000+0700,13.81159,100.570328,7.9,115,43,1.898152304897112,71.84031332554495
2025-10-13T05:56:09.000000+0700,13.811573,100.57033,7.9,115,43,1.9047413285945265,73.74505465413948
2025-10-13T05:56:10.000000+0700,13.811556,100.570332,7.9,115,43,1.9047413301880753,75.64979598432755
2025-10-13T05:56:11.000000+0700,13.81154,100.570335,7.9,114,50,1.8103954052937434,77.4601913896213
2025-10-13T05:56:12.000000+0700,13.811524,100.570339,7.9,114,50,1.8328480748878915,79.29303946450919
2025-10-13T05:56:13.000000+0700,13.811509,100.570343,7.9,114,50,1.7248707744874534,81.01791023899665
2025-10-13T05:56:14.000000+0700,13.811494,100.570348,7.9,114,50,1.755092973747255,82.7730032127439
2025-10-13T05:56:15.000000+0700,13.81148,100.570354,7.9,114,50,1.688053990121131,84.46105720286504
2025-10-13T05:56:16.000000+0700,13.811466,100.57036,7.9,115,49,1.6880540050912451,86.14911120795628
2025-10-13T05:56:17.000000+0700,13.811453,100.570366,7.9,115,49,1.585856736552687,87.73496794450897
2025-10-13T05:56:18.000000+0700,13.81144,100.57037,7.9,115,49,1.5103726935868194,89.24534063809578
2025-10-13T05:56:19.000000+0700,13.811428,100.570374,7.9,115,49,1.404074416839861,90.64941505493564
2025-10-13T05:56:20.000000+0700,13.811415,100.570377,7.9,115,49,1.4830458893521008,92.13246094428774
2025-10-13T05:56:21.000000+0700,13.811404,100.570379,7.9,116,53,1.2434543496806034,93.37591529396835
2025-10-13T05:56:22.000000+0700,13.811392,100.570379,7.9,116,53,1.33583388950826,94.71174918347661
2025-10-13T05:56:23.000000+0700,13.81138,100.570379,7.9,116,53,1.33583388950826,96.04758307298488
2025-10-13T05:56:24.000000+0700,13.811367,100.570378,7.9,116,53,1.4511852780193448,97.49876835100422
2025-10-13T05:56:25.000000+0700,13.811354,100.570377,7.9,116,53,1.4511852787801298,98.94995362978435
2025-10-13T05:56:26.000000+0700,13.811339,100.570376,7.9,116,52,1.6732878830961306,100.62324151288048
2025-10-13T05:56:27.000000+0700,13.811325,100.570374,7.9,116,52,1.573397892439953,102.19663940532044
2025-10-13T05:56:28.000000+0700,13.811309,100.570373,7.9,116,52,1.7843893193647282,103.98102872468517
2025-10-13T05:56:29.000000+0700,13.811294,100.570372,7.9,116,52,1.673287884444529,105.65431660912971
2025-10-13T05:56:30.000000+0700,13.811278,100.57037,7.9,116,52,1.7941858012478118,107.44850241037751
2025-10-13T05:56:31.000000+0700,13.811262,100.570369,7.9,117,53,1.7843893206853663,109.23289173106288
2025-10-13T05:56:32.000000+0700,13.811247,100.570367,7.9,117,53,1.683730916990953,110.91662264805383
2025-10-13T05:56:33.000000+0700,13.811231,100.570367,7.9,117,53,1.7811118527435943,112.69773450079742
2025-10-13T05:56:34.000000+0700,13.811217,100.570369,7.9,117,53,1.5733979062063481,114.27113240700378
2025-10-13T05:56:35.000000+0700,13.811203,100.570374,7.9,117,53,1.6495403098426653,115.92067271684644
2025-10-13T05:56:36.000000+0700,13.81119,100.570381,7.9,117,56,1.6330518168063128,117.55372453365275
