Time,Latitude,Longitude,Altitude,Distance,HeartRate,Speed,RunCadence,Watts
2025-01-10T22:52:30.000Z,13.740316070616245,100.52499026991427,14.600000381469727,0.25999999046325684,83,0.0,0,0
2025-01-10T22:52:31.000Z,13.740342892706394,100.52499429322779,14.600000381469727,0.7099999785423279,83,0.0,0,0
2025-01-10T22:52:32.000Z,13.74035781249404,100.52499865181744,14.600000381469727,0.7099999785423279,83,0.0,0,0
2025-01-10T22:52:33.000Z,13.740362171083689,100.52501323632896,14.600000381469727,1.409999966621399,83,0.0,0,0
2025-01-10T22:52:34.000Z,13.740360662341118,100.52502539008856,14.600000381469727,2.4600000381469727,84,0.0,0,0
2025-01-10T22:52:35.000Z,13.740360578522086,100.52504139952362,14.600000381469727,3.809999942779541,83,0.652999997138977,80,0
2025-01-10T22:52:36.000Z,13.740362841635942,100.52506260573864,14.399999618530273,5.849999904632568,83,0.8769999742507935,80,160
2025-01-10T22:52:37.000Z,13.740366278216243,100.52508858963847,14.399999618530273,8.800000190734863,84,1.809999942779541,83,261
2025-01-10T22:52:38.000Z,13.740362841635942,100.52511524409056,14.399999618530273,11.670000076293945,84,2.071000099182129,84,299
2025-01-10T22:52:39.000Z,13.740360410884023,100.52513653412461,14.399999618530273,14.329999923706055,85,2.4170000553131104,85,361
2025-01-10T22:52:40.000Z,13.74035345390439,100.52515698596835,14.399999618530273,16.93000030517578,86,2.5190000534057617,85,366
2025-01-10T22:52:41.000Z,13.740347670391202,100.52517802454531,14.399999618530273,19.440000534057617,88,2.5190000534057617,87,364
2025-01-10T22:52:42.000Z,13.740341803058982,100.52519906312227,14.399999618530273,21.719999313354492,89,2.509999990463257,87,358
2025-01-10T22:52:43.000Z,13.74033878557384,100.52521934732795,14.199999809265137,23.959999084472656,90,2.500999927520752,87,332
2025-01-10T22:52:44.000Z,13.740343395620584,100.52524399012327,14.199999809265137,26.059999465942383,91,2.434999942779541,87,323
2025-01-10T22:52:45.000Z,13.740352531895041,100.52526134066284,14.199999809265137,27.979999542236328,92,2.4070000648498535,86,322
2025-01-10T22:52:46.000Z,13.740350771695375,100.52527969703078,14.199999809265137,29.850000381469727,93,2.4070000648498535,87,323
2025-01-10T22:52:47.000Z,13.740349179133773,100.52530442364514,14.0,32.16999816894531,94,2.4170000553131104,87,323
2025-01-10T22:52:48.000Z,13.740349262952805,100.52532345056534,14.0,34.88999938964844,95,2.4170000553131104,87,322
2025-01-10T22:52:49.000Z,13.740356555208564,100.52534800954163,14.0,37.83000183105469,96,2.4170000553131104,86,322
2025-01-10T22:52:50.000Z,13.740352112799883,100.5253703892231,14.0,41.08000183105469,97,2.434999942779541,86,322
2025-01-10T22:52:51.000Z,13.740358063951135,100.5253896676004,14.0,44.220001220703125,98,2.4820001125335693,86,333
2025-01-10T22:52:52.000Z,13.740368960425258,100.52540089935064,14.0,46.630001068115234,99,2.5290000438690186,86,343
2025-01-10T22:52:53.000Z,13.740379018709064,100.525396540761,14.0,47.09000015258789,100,2.575000047683716,86,353
2025-01-10T22:52:54.000Z,13.740390334278345,100.52540207281709,14.0,48.029998779296875,101,2.575000047683716,86,351
2025-01-10T22:52:55.000Z,13.74040081165731,100.52541363984346,14.0,49.369998931884766,102,2.500999927520752,86,336
2025-01-10T22:52:56.000Z,13.740412797778845,100.52542411722243,14.0,50.720001220703125,103,2.444999933242798,86,329
2025-01-10T22:52:57.000Z,13.740426879376173,100.52543157711625,14.0,52.20000076293945,104,2.127000093460083,86,286
2025-01-10T22:52:58.000Z,13.740446660667658,100.52543995901942,13.800000190734863,55.36000061035156,104,2.0989999771118164,86,279
2025-01-10T22:52:59.000Z,13.740441715344787,100.52545429207385,13.800000190734863,56.20000076293945,105,2.0899999141693115,86,275
2025-01-10T22:53:00.000Z,13.740422520786524,100.52545906975865,13.600000381469727,56.20000076293945,105,2.1740000247955322,86,290
2025-01-10T22:53:01.000Z,13.74041698873043,100.52545940503478,13.600000381469727,56.63999938964844,105,2.1740000247955322,86,292
2025-01-10T22:53:02.000Z,13.740391759201884,100.52546275779605,13.399999618530273,59.25,106,2.13700008392334,84,285
2025-01-10T22:53:03.000Z,13.740360410884023,100.52546166814864,13.399999618530273,63.540000915527344,106,2.13700008392334,82,268
2025-01-10T22:53:04.000Z,13.740360410884023,100.52546166814864,13.399999618530273,63.540000915527344,107,2.2019999027252197,82,273
2025-01-10T22:53:05.000Z,13.740332331508398,100.52544876001775,13.399999618530273,67.5,107,2.5850000381469727,82,365
2025-01-10T22:53:06.000Z,13.740310790017247,100.52544523961842,13.399999618530273,69.66999816894531,107,2.5850000381469727,84,355
2025-01-10T22:53:07.000Z,13.740292098373175,100.52544062957168,13.399999618530273,71.8499984741211,108,2.4539999961853027,84,317
2025-01-10T22:53:08.000Z,13.740271059796214,100.52543518133461,13.399999618530273,74.4000015258789,108,2.2860000133514404,84,284
2025-01-10T22:53:09.000Z,13.74025329016149,100.52542889490724,13.399999618530273,76.20999908447266,109,2.2860000133514404,83,280
2025-01-10T22:53:10.000Z,13.74023711308837,100.52542830817401,13.399999618530273,78.2300033569336,108,2.2860000133514404,83,280
2025-01-10T22:53:11.000Z,13.740222193300724,100.52542277611792,13.399999618530273,79.83999633789062,107,2.118000030517578,83,261
2025-01-10T22:53:12.000Z,13.740206016227603,100.52541959099472,13.399999618530273,81.77999877929688,106,2.0899999141693115,84,258
2025-01-10T22:53:13.000Z,13.740187911316752,100.52541783079505,13.399999618530273,83.6500015258789,106,1.940999984741211,84,242
